lam,congestion_rate_mean,congestion_rate_ci_low,congestion_rate_ci_high,avg_delay_min_mean,avg_delay_min_ci_low,avg_delay_min_ci_high,divert_rate_mean,divert_rate_ci_low,divert_rate_ci_high,avg_arrivals_per_day,avg_diverted_per_day,dias,scenario
0.02,0.030639194596362673,0.02715224053329,0.03412614865943535,0.24844719637119994,0.2167382688545646,0.2801561238878353,0.042827475078165554,0.036866735461055705,0.0487882146952754,21.71,0.965,200,politica
0.1,0.11725348499926438,0.11457852886911299,0.11992844112941578,1.090495894209541,1.0540760794311135,1.1269157089879687,0.23235534873404828,0.22749474866611483,0.23721594880198174,108.565,25.445,200,politica
0.2,0.19301882533906028,0.19053713198916553,0.19550051868895504,1.765219366111657,1.725368871745841,1.805069860477473,0.4290355911519617,0.42567482042891475,0.4323963618750087,216.07,92.96,200,politica
0.5,0.3454882424301994,0.3433768072311017,0.34759967762929705,2.268474252114253,2.24845218170969,2.288496322518816,0.70148220902554,0.7003196865335993,0.7026447315174807,538.87,378.145,200,politica
1.0,0.49475646702400383,0.49475646702400383,0.49475646702400383,2.578716102678554,2.578716102678554,2.578716102678554,0.8324074074074074,0.8324074074074074,0.8324074074074074,1080.0,899.0,200,politica
