lam,congestion_rate_mean,congestion_rate_ci_low,congestion_rate_ci_high,avg_delay_min_mean,avg_delay_min_ci_low,avg_delay_min_ci_high,divert_rate_mean,divert_rate_ci_low,divert_rate_ci_high,avg_arrivals_per_day,avg_diverted_per_day,dias,scenario
0.02,0.02145321161867339,0.018396524218835805,0.024509899018510976,0.430572663417027,0.35762730458382797,0.503518022250226,0.03664582597677961,0.031243720862934605,0.042047931090624616,21.71,0.825,200,viento
0.1,0.0906724070386453,0.08828687071156043,0.09305794336573019,3.0581523416664083,2.9122824668063494,3.204022216526467,0.16208504400267149,0.1576370728779416,0.16653301512740137,108.565,17.75,200,viento
0.2,0.16326791672816476,0.16102610963889805,0.16550972381743148,8.929154940359908,8.676241540405783,9.182068340314032,0.34429608295606895,0.34006459166310327,0.34852757424903463,216.07,74.715,200,viento
0.5,0.3070779209646352,0.3054782136364349,0.3086776282928355,10.478020673520454,10.279949905820922,10.676091441219986,0.701411547582084,0.6997197655939869,0.7031033295701812,538.87,378.125,200,viento
1.0,0.38841677964593985,0.3866439374840223,0.3901896218078574,2.674706665567377,2.4072589650381953,2.9421543660965583,0.8333055555555555,0.8320312885927741,0.834579822518337,1080.0,899.97,200,viento
