lam,congestion_rate_mean,congestion_rate_ci_low,congestion_rate_ci_high,avg_delay_min_mean,avg_delay_min_ci_low,avg_delay_min_ci_high,divert_rate_mean,divert_rate_ci_low,divert_rate_ci_high,avg_arrivals_per_day,avg_diverted_per_day,dias,scenario
0.02,0.02119545449912329,0.018135673072490772,0.02425523592575581,0.16258575489985097,0.1275287284227211,0.19764278137698085,0.03664582597677961,0.031243720862934605,0.042047931090624616,21.71,0.825,200,politica2b
0.1,0.08952854611064914,0.08706558624085882,0.09199150598043947,1.5490809265310004,1.4613335824298153,1.6368282706321855,0.16104629123335237,0.1566195160319815,0.16547306643472326,108.565,17.63,200,politica2b
0.2,0.1600910828874832,0.15776721486314577,0.16241495091182062,5.340367354566444,5.175618071642485,5.505116637490404,0.32011564966339223,0.3164067814295556,0.3238245178972289,216.07,69.45,200,politica2b
0.5,0.3040391698995496,0.3024583818598104,0.3056199579392888,8.669001624991273,8.51009198476016,8.827911265222385,0.6788429137207314,0.6772334522709316,0.6804523751705311,538.87,365.98,200,politica2b
